PharmGKB ID,Literature,Variant,Drug,Class,activity_score,Association,isomeric,phenotype
1184756913,PMID:11823760,*5/*17,dextromethorphan,de,0.5,"CYP2D6 *5/*17 is associated with decreased metabolism of codeine, debrisoquine, dextromethorphan or metoprolol in healthy individuals as compared to CYP2D6 *17/*17 + *1/*1.",CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1184756094,PMID:8807669,*4/*15,dextromethorphan,f,0,CYP2D6 *4/*15 (assigned as poor metabolizers phenotype) is associated with decreased metabolism of debrisoquine or dextromethorphan in healthy individuals.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1183629548,PMCID:PMC2751283,*4/*5,dextromethorphan,f,0,CYP2D6 *4/*5 is associated with decreased metabolism of debrisoquine or dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1183629560,PMCID:PMC2751283,*4/*6,dextromethorphan,f,0,CYP2D6 *4/*6 is associated with decreased metabolism of debrisoquine or dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1183629554,PMCID:PMC2751283,*3/*5,dextromethorphan,f,0,CYP2D6 *3/*5 is associated with decreased metabolism of debrisoquine or dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1183629572,PMCID:PMC2751283,*3/*4,dextromethorphan,f,0,CYP2D6 *3/*4 is associated with metabolism of debrisoquine or dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1184756902,PMID:11823760,*1/*2,dextromethorphan,nor,2,"CYP2D6 *17/*17 is associated with decreased metabolism of debrisoquine, dextromethorphan or metoprolol in healthy individuals as compared to CYP2D6 *1/*1 + *1/*2.",CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Normal Metabolizer
1184756902,PMID:11823760,*17/*17,dextromethorphan,de,1,"CYP2D6 *17/*17 is associated with decreased metabolism of debrisoquine, dextromethorphan or metoprolol in healthy individuals as compared to CYP2D6 *1/*1 + *1/*2.",CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1448604972,PMID:28290770,*12/*84,dextromethorphan,de,,CYP2D6 *12/*84 is associated with decreased metabolism of dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Indeterminate
1448110342,PMID:27339126,*1/*10,dextromethorphan,nor,1.25,CYP2D6 *10/*10 is associated with decreased clearance of dextromethorphan as compared to CYP2D6 *1/*1.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Normal Metabolizer
1184989087,PMID:23394389,*2/*101,dextromethorphan,de,1,CYP2D6 *2/*101 is associated with decreased metabolism of dextromethorphan in healthy individuals.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1184989053,PMID:23394389,*5/*100,dextromethorphan,f,0,CYP2D6 *5/*100 (assigned as poor metabolizers phenotype) is associated with decreased metabolism of dextromethorphan in healthy individuals.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1184756714,PMID:20473659,*4/*31,dextromethorphan,f,0,CYP2D6 *4/*31 (assigned as poor metabolizers phenotype) is associated with decreased metabolism of dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1449157575,PMID:19364831,*10/*52,dextromethorphan,de,0.5,CYP2D6 *10/*52 is associated with decreased metabolism of dextromethorphan in healthy individuals as compared to CYP2D6 *1/*1.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1449157575,PMID:19364831,*49/*52,dextromethorphan,de,0.75,CYP2D6 *49/*52 is associated with decreased metabolism of dextromethorphan in healthy individuals as compared to CYP2D6 *1/*1.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1449157587,PMID:19364831,*10/*49,dextromethorphan,de,0.75,CYP2D6 *10/*49 is associated with decreased metabolism of dextromethorphan in healthy individuals as compared to CYP2D6 *1/*10.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1184763881,PMID:19158312,*10/*10,dextromethorphan,de,0.5,CYP2D6 *10/*10 is associated with decreased enzyme activity of CYP2D6 when assayed with dextromethorphan in liver microsomes as compared to CYP2D6 *1/*1.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1184819093,PMID:18797858,*4/*69,dextromethorphan,f,0,CYP2D6 *4/*69 is associated with decreased metabolism of dextromethorphan in healthy individuals.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1184809445,PMID:16679388,*4/*56,dextromethorphan,f,0,CYP2D6 *4/*56 (assigned as poor metabolizers phenotype) is associated with decreased enzyme activity of CYP2D6 when assayed with dextromethorphan in liver cells as compared to CYP2D6 *1/*1.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1446897151,PMID:16415111,*2/*36,dextromethorphan,nor,1,CYP2D6 *2/*36 (assigned as normal metabolizer phenotype) is not associated with decreased metabolism of dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1446897132,PMID:16415111,*4/*36,dextromethorphan,f,0,CYP2D6 *4/*36 (assigned as poor metabolizers phenotype) is associated with decreased metabolism of dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1184756472,PMID:15618746,*2/*44,dextromethorphan,de,1,CYP2D6 *2/*44 is associated with decreased metabolism of dextromethorphan in healthy individuals as compared to CYP2D6 *1/*2.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1184756523,PMID:15618746,*1/*21,dextromethorphan,de,1,CYP2D6 *1/*21 are associated with decreased metabolism of dextromethorphan in healthy individuals as compared to CYP2D6 *1/*2.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1184756523,PMID:15618746,*10/*21,dextromethorphan,de,0.25,CYP2D6 *10/*21 are associated with decreased metabolism of dextromethorphan in healthy individuals as compared to CYP2D6 *1/*2.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1184757143,PMID:12811367,*40/*42,dextromethorphan,f,0,CYP2D6 *40/*42 (assigned as poor metabolizers phenotype) is associated with decreased metabolism of dextromethorphan in healthy individuals.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1184757079,PMID:12152006,*6/*40,dextromethorphan,f,0,CYP2D6 *6/*40 (assigned as poor metabolizers phenotype) is associated with decreased metabolism of dextromethorphan in healthy individuals.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1184757079,PMID:12152006,*4/*40,dextromethorphan,f,0,CYP2D6 *4/*40 (assigned as poor metabolizers phenotype) is associated with decreased metabolism of dextromethorphan in healthy individuals.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1184756664,PMID:10340923,*5/*5,dextromethorphan,f,0,CYP2D6 *5/*5 (assigned as poor metabolizers phenotype) is associated with decreased metabolism of dextromethorphan in healthy individuals as compared to CYP2D6 *1/*1.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Poor Metabolizer
1448617711,PMCID:PMC5411458,*5/*10,dextromethorphan,de,0.25,CYP2D6 *5/*10 is associated with decreased metabolism of dextromethorphan in healthy individuals as compared to CYP2D6 *1/*1 + *1/*10 + *10/*10.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1446899262,PMCID:PMC4630174,*4/*59,dextromethorphan,de,0.5,CYP2D6 *4/*59 (assigned as intermediate metabolizers phenotype) is associated with decreased metabolism of dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1446899270,PMCID:PMC4630174,*2/*59,dextromethorphan,nor,1.5,CYP2D6 *2/*59 (assigned as normal metabolizers phenotype) is not associated with decreased metabolism of dextromethorphan.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Normal Metabolizer
1184756941,PMID:11823760,*29/*29,dextromethorphan,de,1,CYP2D6 *29/*29 is associated with decreased metabolism of dextromethorphan or metoprolol in healthy individuals as compared to CYP2D6 *1/*1 + *1/*2.,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC,CYP2D6 Intermediate Metabolizer
1451152920,PMCID:PMC2042888,*1/*1,dihydrocodeine,nor,2,CYP2D6 *4/*4 is associated with decreased metabolism of dihydrocodeine as compared to CYP2D6 *1/*1 + *1/*4.,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](CC4)O,CYP2D6 Normal Metabolizer
1451152920,PMCID:PMC2042888,*1/*4,dihydrocodeine,nor,1,CYP2D6 *4/*4 is associated with decreased metabolism of dihydrocodeine as compared to CYP2D6 *1/*1 + *1/*4.,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](CC4)O,CYP2D6 Intermediate Metabolizer
1451152920,PMCID:PMC2042888,*4/*4,dihydrocodeine,f,0,CYP2D6 *4/*4 is associated with decreased metabolism of dihydrocodeine as compared to CYP2D6 *1/*1 + *1/*4.,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](CC4)O,CYP2D6 Poor Metabolizer
1184511101,PMCID:PMC4168388,*1/*1,donepezil,nor,2,CYP2D6 *4/*4 (assigned as poor metabolizer phenotype) is associated with increased likelihood of adverse events when treated with donepezil in people with Alzheimer Disease.,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,CYP2D6 Poor Metabolizer
1184511101,PMCID:PMC4168388,*4/*4,donepezil,f,0,CYP2D6 *4/*4 (assigned as poor metabolizer phenotype) is associated with increased likelihood of adverse events when treated with donepezil in people with Alzheimer Disease.,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,CYP2D6 Poor Metabolizer
1184511101,PMCID:PMC4168388,*4/*5,donepezil,f,0,CYP2D6 *4/*5 (assigned as poor metabolizer phenotype) is associated with increased likelihood of adverse events when treated with donepezil in people with Alzheimer Disease.,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,CYP2D6 Poor Metabolizer
1183617426,PMCID:PMC2291379,*1/*1,doxepin,nor,2,"CYP2D6 *4/*4 is associated with decreased dose of amitriptyline, clomipramine, doxepin, imipramine, maprotiline, nortriptyline or Opipramol in people with Depression as compared to CYP2D6 *1/*1.",CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,CYP2D6 Normal Metabolizer
1183617426,PMCID:PMC2291379,*4/*4,doxepin,f,0,"CYP2D6 *4/*4 is associated with decreased dose of amitriptyline, clomipramine, doxepin, imipramine, maprotiline, nortriptyline or Opipramol in people with Depression as compared to CYP2D6 *1/*1.",CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,CYP2D6 Poor Metabolizer
1184348901,PMID:22999230,*1/*41,doxepin,de,1.25,CYP2D6 *1/*41 is associated with doxepin intoxication when treated with doxepin.,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,CYP2D6 Normal Metabolizer
1446905682,PMID:17721180,*3/*4,doxepin,f,0,CYP2D6 *3/*4 is associated with decreased metabolism of doxepin.,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,CYP2D6 Poor Metabolizer
1446905879,PMID:12360109,*3/*5,doxepin,f,0,CYP2D6 *3/*5 are associated with decreased metabolism of doxepin in healthy individuals as compared to CYP2D6 *1/*1.,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,CYP2D6 Poor Metabolizer
1446905879,PMID:12360109,*4/*5,doxepin,f,0,CYP2D6 *4/*5 are associated with decreased metabolism of doxepin in healthy individuals as compared to CYP2D6 *1/*1.,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,CYP2D6 Poor Metabolizer
1451664500,PMID:32365274,*1/*1,duloxetine,nor,2,CYP2D6 *4/*4 is associated with increased concentrations of duloxetine in women with Depressive Disorder.,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,CYP2D6 Poor Metabolizer
1451664500,PMID:32365274,*4/*4,duloxetine,f,0,CYP2D6 *4/*4 is associated with increased concentrations of duloxetine in women with Depressive Disorder.,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,CYP2D6 Poor Metabolizer
1183617434,PMCID:PMC2291379,*1/*1,escitalopram,nor,2,"CYP2D6 *4/*4 is associated with decreased dose of citalopram, escitalopram, fluoxetine, fluvoxamine, paroxetine or sertraline in people with Depression as compared to CYP2D6 *1/*1.",CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,CYP2D6 Normal Metabolizer
1183617434,PMCID:PMC2291379,*4/*4,escitalopram,f,0,"CYP2D6 *4/*4 is associated with decreased dose of citalopram, escitalopram, fluoxetine, fluvoxamine, paroxetine or sertraline in people with Depression as compared to CYP2D6 *1/*1.",CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,CYP2D6 Poor Metabolizer
1183619829,PMID:21926427,*4/*41,escitalopram,de,0.25,"CYP2D6 *4/*41 is associated with increased mean logarithm escitalopram concentration when treated with escitalopram in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1.",CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,CYP2D6 Intermediate Metabolizer
1451152700,PMCID:PMC1364985,*1/*1,ethylmorphine,nor,2,CYP2D6 *4/*4 is associated with decreased enzyme activity of CYP2D6 when assayed with ethylmorphine as compared to CYP2D6 *1/*1 + *1/*4.,CCOC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4C)[C@@H](O2)[C@H](C=C5)O)C=C1,CYP2D6 Normal Metabolizer
1451152700,PMCID:PMC1364985,*1/*4,ethylmorphine,nor,1,CYP2D6 *4/*4 is associated with decreased enzyme activity of CYP2D6 when assayed with ethylmorphine as compared to CYP2D6 *1/*1 + *1/*4.,CCOC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4C)[C@@H](O2)[C@H](C=C5)O)C=C1,CYP2D6 Intermediate Metabolizer
1451152700,PMCID:PMC1364985,*4/*4,ethylmorphine,f,0,CYP2D6 *4/*4 is associated with decreased enzyme activity of CYP2D6 when assayed with ethylmorphine as compared to CYP2D6 *1/*1 + *1/*4.,CCOC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4C)[C@@H](O2)[C@H](C=C5)O)C=C1,CYP2D6 Poor Metabolizer
1451208192,PMID:25825958,*1/*1,fentanyl,nor,2,"CYP2D6 *10/*10 is associated with increased dose of fentanyl in people with Gastrointestinal Neoplasms and Pain, Postoperative as compared to CYP2D6 *1/*1.",CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,CYP2D6 Normal Metabolizer
1451208192,PMID:25825958,*10/*10,fentanyl,de,0.5,"CYP2D6 *10/*10 is associated with increased dose of fentanyl in people with Gastrointestinal Neoplasms and Pain, Postoperative as compared to CYP2D6 *1/*1.",CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,CYP2D6 Intermediate Metabolizer
1183621673,PMID:16944116,*1/*1,flecainide,nor,2,CYP2D6 *5/*36 are associated with decreased oral clearance (CL/F) of flecainide in patients with supraventricular tachyarrhythmia when treated with flecainide as compared to CYP2D6 *1/*1 + *1/*2.,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,CYP2D6 Normal Metabolizer
1183621673,PMID:16944116,*1/*2,flecainide,nor,2,CYP2D6 *5/*36 are associated with decreased oral clearance (CL/F) of flecainide in patients with supraventricular tachyarrhythmia when treated with flecainide as compared to CYP2D6 *1/*1 + *1/*2.,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,CYP2D6 Normal Metabolizer
1183621673,PMID:16944116,*5/*36,flecainide,de,0,CYP2D6 *5/*36 are associated with decreased oral clearance (CL/F) of flecainide in patients with supraventricular tachyarrhythmia when treated with flecainide as compared to CYP2D6 *1/*1 + *1/*2.,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,CYP2D6 Poor Metabolizer
1183621673,PMID:16944116,*10/*10,flecainide,de,0.5,CYP2D6 *10/*10 are associated with decreased oral clearance (CL/F) of flecainide in patients with supraventricular tachyarrhythmia when treated with flecainide as compared to CYP2D6 *1/*1 + *1/*2.,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,CYP2D6 Intermediate Metabolizer
1183621673,PMID:16944116,*10/*36,flecainide,de,0.25,CYP2D6 *10/*36 are associated with decreased oral clearance (CL/F) of flecainide in patients with supraventricular tachyarrhythmia when treated with flecainide as compared to CYP2D6 *1/*1 + *1/*2.,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,CYP2D6 Intermediate Metabolizer
1183621673,PMID:16944116,*21/*36,flecainide,de,0,CYP2D6 *21/*36 are associated with decreased oral clearance (CL/F) of flecainide in patients with supraventricular tachyarrhythmia when treated with flecainide as compared to CYP2D6 *1/*1 + *1/*2.,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,CYP2D6 Poor Metabolizer
1183617434,PMCID:PMC2291379,*4/*4,fluvoxamine,f,0,"CYP2D6 *4/*4 is associated with decreased dose of citalopram, escitalopram, fluoxetine, fluvoxamine, paroxetine or sertraline in people with Depression as compared to CYP2D6 *1/*1.",COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,CYP2D6 Poor Metabolizer
1184137435,PMID:18978520,*10/*10,fluvoxamine,de,0.5,CYP2D6 *10/*10 are associated with differences in the fluvoxamine plasma level at 50 mg/day when treated with fluvoxamine in people with as compared to CYP2D6 *1/*1.,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,CYP2D6 Intermediate Metabolizer
1184137435,PMID:18978520,*5/*10,fluvoxamine,de,0.25,CYP2D6 *5/*10 are associated with differences in the fluvoxamine plasma level at 50 mg/day when treated with fluvoxamine in people with as compared to CYP2D6 *1/*1.,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,CYP2D6 Intermediate Metabolizer
1184137435,PMID:18978520,*1/*5,fluvoxamine,de,1,CYP2D6 *1/*5 are associated with differences in the fluvoxamine plasma level at 50 mg/day when treated with fluvoxamine in people with as compared to CYP2D6 *1/*1.,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,CYP2D6 Intermediate Metabolizer
1449577638,PMID:20118554,*10/*14,fluvoxamine,de,0.75,CYP2D6 *10/*14 are associated with increased steady-state concentration of fluvoxamine as compared to CYP2D6 *1/*1.,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,CYP2D6 Intermediate Metabolizer
1184137435,PMID:18978520,*1/*1,fluvoxamine,nor,2,CYP2D6 *1/*10 are associated with differences in the fluvoxamine plasma level at 50 mg/day when treated with fluvoxamine in people with as compared to CYP2D6 *1/*1.,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,CYP2D6 Normal Metabolizer
1184137435,PMID:18978520,*1/*10,fluvoxamine,de,1.25,CYP2D6 *1/*10 are associated with differences in the fluvoxamine plasma level at 50 mg/day when treated with fluvoxamine in people with as compared to CYP2D6 *1/*1.,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,CYP2D6 Normal Metabolizer
1183703493,PMID:10668847,*4/*6,fluvoxamine,f,0,"CYP2D6 *4/*6 (assigned as poor metabolizer phenotype) is associated with increased AUC, Cmax and half-life time of fluvoxamine when treated with fluvoxamine in healthy individuals as compared to CYP2D6 *1/*1 (assigned as normal metabolizer phenotype) .",COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,CYP2D6 Poor Metabolizer
1184135927,PMID:23503455,*1/*1,galantamine,nor,2,CYP2D6 *3/*4 (assigned as poor metabolizers phenotype) are associated with increased dose-adjusted plasma levels of galantamine in people with Dementia as compared to CYP2D6 *1/*1 + *1/*41 + *4/*1xN (assigned as normal metabolizers phenotype) .,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CYP2D6 Normal Metabolizer
1184135927,PMID:23503455,*1/*41,galantamine,nor,1.25,CYP2D6 *3/*4 (assigned as poor metabolizers phenotype) are associated with increased dose-adjusted plasma levels of galantamine in people with Dementia as compared to CYP2D6 *1/*1 + *1/*41 + *4/*1xN (assigned as normal metabolizers phenotype) .,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CYP2D6 Normal Metabolizer
1184135927,PMID:23503455,*3/*4,galantamine,f,0,CYP2D6 *3/*4 (assigned as poor metabolizers phenotype) are associated with increased dose-adjusted plasma levels of galantamine in people with Dementia as compared to CYP2D6 *1/*1 + *1/*41 + *4/*1xN (assigned as normal metabolizers phenotype) .,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CYP2D6 Poor Metabolizer
1184135927,PMID:23503455,*4/*4,galantamine,f,0,CYP2D6 *4/*4 (assigned as poor metabolizers phenotype) are associated with increased dose-adjusted plasma levels of galantamine in people with Dementia as compared to CYP2D6 *1/*1 + *1/*41 + *4/*1xN (assigned as normal metabolizers phenotype) .,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CYP2D6 Poor Metabolizer
1184135927,PMID:23503455,*4/*5,galantamine,f,0,CYP2D6 *4/*5 (assigned as poor metabolizers phenotype) are associated with increased dose-adjusted plasma levels of galantamine in people with Dementia as compared to CYP2D6 *1/*1 + *1/*41 + *4/*1xN (assigned as normal metabolizers phenotype) .,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CYP2D6 Poor Metabolizer
1184135944,PMID:23503455,*1/*4,galantamine,de,1,CYP2D6 *1/*4 (assigned as heterozygous normal metabolizer phenotype) are not associated with dose-adjusted plasma levels of galantamine in people with Dementia as compared to CYP2D6 *1/*1 + *1/*41 + *4/*1xN (assigned as normal metabolizers phenotype) .,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CYP2D6 Intermediate Metabolizer
1184135944,PMID:23503455,*4/*41,galantamine,de,0.25,CYP2D6 *4/*41 (assigned as heterozygous normal metabolizer phenotype) are not associated with dose-adjusted plasma levels of galantamine in people with Dementia as compared to CYP2D6 *1/*1 + *1/*41 + *4/*1xN (assigned as normal metabolizers phenotype) .,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CYP2D6 Intermediate Metabolizer
1184135944,PMID:23503455,*5/*41,galantamine,de,0.25,CYP2D6 *5/*41 (assigned as heterozygous normal metabolizer phenotype) are not associated with dose-adjusted plasma levels of galantamine in people with Dementia as compared to CYP2D6 *1/*1 + *1/*41 + *4/*1xN (assigned as normal metabolizers phenotype) .,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CYP2D6 Intermediate Metabolizer
1184135944,PMID:23503455,*6/*41,galantamine,de,0.25,CYP2D6 *6/*41 (assigned as heterozygous normal metabolizer phenotype) are not associated with dose-adjusted plasma levels of galantamine in people with Dementia as compared to CYP2D6 *1/*1 + *1/*41 + *4/*1xN (assigned as normal metabolizers phenotype) .,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,CYP2D6 Intermediate Metabolizer
1447948127,PMID:26323212,*1/*1,gefitinib,nor,2,"CYP2D6 *10/*10 (assigned as poor metabolizer phenotype) is associated with increased risk of Toxic liver disease when treated with gefitinib in people with Carcinoma, Non-Small-Cell Lung as compared to CYP2D6 *1/*1 + *1/*2 + *1/*5 + *1/*10 + *1/*14 + *2/*5 + *2/*10.",COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,CYP2D6 Normal Metabolizer
1447948127,PMID:26323212,*10/*10,gefitinib,de,0.5,"CYP2D6 *10/*10 (assigned as poor metabolizer phenotype) is associated with increased risk of Toxic liver disease when treated with gefitinib in people with Carcinoma, Non-Small-Cell Lung as compared to CYP2D6 *1/*1 + *1/*2 + *1/*5 + *1/*10 + *1/*14 + *2/*5 + *2/*10.",COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,CYP2D6 Intermediate Metabolizer
1447948127,PMID:26323212,*5/*10,gefitinib,de,0.25,"CYP2D6 *5/*10 (assigned as poor metabolizer phenotype) is associated with increased risk of Toxic liver disease when treated with gefitinib in people with Carcinoma, Non-Small-Cell Lung as compared to CYP2D6 *1/*1 + *1/*2 + *1/*5 + *1/*10 + *1/*14 + *2/*5 + *2/*10.",COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,CYP2D6 Intermediate Metabolizer
1447948494,PMID:21502555,*1/*10,gefitinib,de,1.25,CYP2D6 *1/*10 is associated with Toxic liver disease when treated with gefitinib in people with Adenocarcinoma.,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,CYP2D6 Normal Metabolizer
1447948494,PMID:21502555,*1/*5,gefitinib,de,1,CYP2D6 *1/*5 is associated with Toxic liver disease when treated with gefitinib in people with Adenocarcinoma.,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,CYP2D6 Intermediate Metabolizer
